Altitude [m],Time [s],,,
2129.36,95.16,,,
2128.77,95.242,,,
2128.86,95.325,,,
2128.86,95.407,,,
2129.01,95.488,,,
2128.28,95.568,,,
2128.37,95.649,,,
2128.44,95.731,,,
2128.37,95.812,,,
2128.37,95.893,,,
2128.08,95.977,,,
2127.88,96.058,,,
2127.54,96.139,,,
2127.32,96.221,,,
2127.22,96.302,,,
2126.97,96.382,,,
2127.04,96.463,,,
2127.1,96.544,,,
2126.61,96.628,,,
2126.61,96.709,,,
2126.33,96.791,,,
2126.49,96.872,,,
2126.49,96.953,,,
2126.53,97.034,,,
2126.51,97.115,,,
2126.25,97.197,,,
2126.15,97.277,,,
2125.97,97.361,,,
2125.97,97.442,,,
2126.07,97.523,,,
2125.8,97.605,,,
2125.75,97.686,,,
2125.43,97.767,,,
2125.51,97.848,,,
2125.18,97.93,,,
2125.18,98.013,,,
2125.41,98.094,,,
2125.16,98.176,,,
2124.95,98.256,,,
2125.03,98.337,,,
2124.48,98.418,,,
2124.48,98.5,,,
2124.49,98.581,,,
2124.33,98.665,,,
2124.21,98.746,,,
2124.17,98.827,,,
2123.96,98.908,,,
2123.96,98.99,,,
2123.71,99.07,,,
2123.64,99.151,,,
2123.89,99.232,,,
2123.34,99.316,,,
2123.7,99.397,,,
2122.98,99.479,,,
2122.98,99.56,,,
2122.87,99.641,,,
2122.59,99.723,,,
2122.65,99.804,,,
2122.72,99.885,,,
2122.45,99.965,,,
2122.45,100.049,,,
2122.4,100.131,,,
2122.39,100.212,,,
2122.25,100.293,,,
2121.98,100.375,,,
2121.71,100.456,,,
2121.5,100.537,,,
2121.5,100.618,,,
2121.57,100.702,,,
2121.21,100.783,,,
2121.37,100.865,,,
2121.25,100.945,,,
2121.07,101.026,,,
2121.07,101.108,,,
2120.91,101.189,,,
2120.75,101.27,,,
2120.55,101.354,,,
2120.43,101.436,,,
2120.43,101.517,,,
2120.43,101.598,,,
2120.14,101.68,,,
2120.31,101.761,,,
2119.94,101.841,,,
2119.87,101.923,,,
2119.85,102.006,,,
2119.66,102.088,,,
2119.66,102.169,,,
2119.35,102.25,,,
2119.28,102.332,,,
2119.3,102.413,,,
2119.14,102.494,,,
2118.91,102.576,,,
2118.91,102.659,,,
2118.67,102.74,,,
2118.81,102.821,,,
2118.7,102.902,,,
2118.78,102.983,,,
2118.08,103.065,,,
2118.33,103.146,,,
2118.33,103.227,,,
2117.93,103.311,,,
2117.59,103.392,,,
2117.56,103.474,,,
2117.36,103.555,,,
2117.5,103.635,,,
2117.5,103.716,,,
2117.4,103.798,,,
2117.03,103.879,,,
2117.01,103.963,,,
2117.06,104.044,,,
2116.86,104.126,,,
2117.02,104.207,,,
2117.02,104.288,,,
2116.9,104.37,,,
2116.72,104.451,,,
2116.26,104.531,,,
2116.28,104.615,,,
2116.39,104.696,,,
2116.39,104.778,,,
2116.08,104.859,,,
2115.92,104.94,,,
2115.9,105.021,,,
2115.83,105.103,,,
2115.81,105.184,,,
2115.81,105.268,,,
2115.61,105.349,,,
2115.78,105.43,,,
2115.25,105.51,,,
2115.23,105.592,,,
2115.17,105.673,,,
2114.83,105.754,,,
2114.83,105.836,,,
2115.11,105.919,,,
2114.56,106.001,,,
2114.43,106.082,,,
2114.45,106.163,,,
2114.32,106.245,,,
2114.32,106.326,,,
2113.85,106.406,,,
2113.58,106.487,,,
2113.82,106.569,,,
2113.85,106.653,,,
2113.52,106.734,,,
2113.56,106.816,,,
2113.56,106.897,,,
2113.35,106.978,,,
2113.22,107.06,,,
2113.08,107.141,,,
2113.06,107.222,,,
2112.72,107.305,,,
2112.72,107.387,,,
2112.38,107.468,,,
2112.38,107.549,,,
2112.28,107.63,,,
2112.01,107.712,,,
2111.77,107.793,,,
2111.77,107.874,,,
2111.72,107.958,,,
2111.73,108.039,,,
2111.31,108.12,,,
2111.06,108.201,,,
2110.83,108.282,,,
2110.6,108.363,,,
2110.6,108.445,,,
2110.56,108.526,,,
2110.31,108.61,,,
2110.19,108.691,,,
2110.15,108.773,,,
2110.02,108.854,,,
2110.02,108.935,,,
2109.62,109.017,,,
2109.69,109.097,,,
2109.33,109.178,,,
2108.91,109.262,,,
2108.89,109.343,,,
2108.79,109.425,,,
2108.79,109.506,,,
2108.66,109.587,,,
2108.35,109.669,,,
2108.36,109.75,,,
2108.2,109.831,,,
2107.91,109.915,,,
2107.91,109.996,,,
2107.86,110.077,,,
2107.74,110.158,,,
2107.52,110.239,,,
2107.61,110.32,,,
2107.34,110.402,,,
2107.34,110.483,,,
2107,110.567,,,
2106.99,110.648,,,
2106.61,110.73,,,
2106.38,110.811,,,
2106.01,110.892,,,
2105.78,110.972,,,
2105.78,111.054,,,
2105.97,111.135,,,
2105.76,111.219,,,
2105.64,111.3,,,
2105.44,111.382,,,
2105.42,111.463,,,
2105.42,111.544,,,
2105.02,111.625,,,
2104.93,111.707,,,
2104.72,111.788,,,
2104.62,111.872,,,
2104.39,111.952,,,
2104.05,112.033,,,
2104.05,112.115,,,
2103.81,112.196,,,
2103.51,112.277,,,
2103.28,112.358,,,
2103.33,112.44,,,
2102.98,112.524,,,
2102.98,112.605,,,
2103,112.686,,,
2102.75,112.766,,,
2102.5,112.848,,,
2102.22,112.929,,,
2102.18,113.01,,,
2102.18,113.092,,,
2101.53,113.175,,,
2101.75,113.257,,,
2101.57,113.338,,,
2101.37,113.419,,,
2100.9,113.5,,,
2100.95,113.582,,,
2100.95,113.662,,,
2100.73,113.743,,,
2100.48,113.825,,,
2100.09,113.908,,,
2099.92,113.989,,,
2099.72,114.071,,,
2099.72,114.152,,,
2099.54,114.233,,,
2099.15,114.315,,,
2098.93,114.396,,,
2098.71,114.477,,,
2098.65,114.561,,,
2098.67,114.641,,,
2098.67,114.722,,,
2098.3,114.803,,,
2098.05,114.885,,,
2097.82,114.966,,,
2097.57,115.047,,,
2097.16,115.129,,,
2097.16,115.212,,,
2097.1,115.294,,,
2096.92,115.375,,,
2096.62,115.456,,,
2096.08,115.537,,,
2096.02,115.618,,,
2096.02,115.699,,,
2095.91,115.781,,,
2095.75,115.864,,,
2095.55,115.946,,,
2095.46,116.027,,,
2095.2,116.108,,,
2095.17,116.189,,,
2095.17,116.271,,,
2094.95,116.352,,,
2094.88,116.432,,,
2094.73,116.516,,,
2094.42,116.597,,,
2094.33,116.678,,,
2094.33,116.76,,,
2094.03,116.841,,,
2093.89,116.922,,,
2093.6,117.003,,,
2093.25,117.085,,,
2093.14,117.168,,,
2092.96,117.25,,,
2092.96,117.33,,,
2093.07,117.411,,,
2092.57,117.492,,,
2092.4,117.574,,,
2091.97,117.655,,,
2091.83,117.736,,,
2091.83,117.82,,,
2091.73,117.901,,,
2091.44,117.982,,,
2091.57,118.064,,,
2091.1,118.145,,,
2090.69,118.225,,,
2090.69,118.306,,,
2090.63,118.388,,,
2090.46,118.471,,,
2090.32,118.553,,,
2090.07,118.634,,,
2089.91,118.715,,,
2089.59,118.797,,,
2089.59,118.878,,,
2089.36,118.959,,,
2088.85,119.041,,,
2088.78,119.123,,,
2088.52,119.205,,,
2088.2,119.286,,,
2088.2,119.367,,,
2088.17,119.449,,,
2088.04,119.53,,,
2087.56,119.611,,,
2087.47,119.692,,,
2087.26,119.776,,,
2087.26,119.857,,,
2087.3,119.939,,,
2087.31,120.019,,,
2086.94,120.1,,,
2086.62,120.181,,,
2086.46,120.262,,,
2086.19,120.344,,,
2086.19,120.425,,,
2086.07,120.509,,,
2085.75,120.59,,,
2085.78,120.671,,,
2085.21,120.752,,,
2085.17,120.834,,,
2085.17,120.914,,,
2085.02,120.995,,,
2084.62,121.076,,,
2084.47,121.16,,,
2084.47,121.241,,,
2084.2,121.323,,,
2084.2,121.404,,,
2084.28,121.485,,,
2083.99,121.567,,,
2083.61,121.648,,,
2083.66,121.729,,,
2083.55,121.812,,,
2083.25,121.893,,,
2083.25,121.975,,,
2083.13,122.056,,,
2082.8,122.137,,,
2082.9,122.219,,,
2082.5,122.3,,,
2082.45,122.381,,,
2082.45,122.465,,,
2082.12,122.546,,,
2081.77,122.628,,,
2081.91,122.708,,,
2081.41,122.789,,,
2081.35,122.871,,,
2080.96,122.952,,,
2080.99,123.033,,,
2080.93,123.117,,,
2080.81,123.198,,,
2080.72,123.28,,,
2080.27,123.361,,,
2080.25,123.442,,,
2080.25,123.523,,,
2079.81,123.604,,,
2079.87,123.685,,,
2079.46,123.769,,,
2079.36,123.85,,,
2078.93,123.931,,,
2078.93,124.012,,,
2078.58,124.094,,,
2078.66,124.175,,,
2078.48,124.256,,,
2078.39,124.337,,,
2078.22,124.421,,,
2077.86,124.502,,,
2077.86,124.583,,,
2077.97,124.664,,,
2077.73,124.745,,,
2077.23,124.826,,,
2077.11,124.908,,,
2077.05,124.989,,,
2077.05,125.073,,,
2076.71,125.154,,,
2076.48,125.236,,,
2075.84,125.317,,,
2075.84,125.398,,,
2075.69,125.479,,,
2075.69,125.56,,,
2075.37,125.641,,,
2075.21,125.725,,,
2075.14,125.806,,,
2074.84,125.888,,,
2074.45,125.969,,,
2074.18,126.05,,,
2074.18,126.132,,,
2074.06,126.213,,,
2074.06,126.294,,,
2073.9,126.377,,,
2073.81,126.458,,,
2073.5,126.539,,,
2073.5,126.621,,,
2073.11,126.702,,,
2072.98,126.783,,,
2073.02,126.865,,,
2072.44,126.946,,,
2072.29,127.027,,,
2072.29,127.106,,,
2072.41,127.187,,,
2071.56,127.268,,,
2071.27,127.349,,,
2071.1,127.431,,,
2070.79,127.512,,,
2070.74,127.593,,,
2070.74,127.674,,,
2070.42,127.759,,,
2070.22,127.84,,,
2070.1,127.921,,,
2070.06,128.003,,,
2069.72,128.083,,,
2069.72,128.164,,,
2069.48,128.246,,,
2069.34,128.327,,,
2069.33,128.411,,,
2069.08,128.492,,,
2068.93,128.574,,,
2068.72,128.655,,,
2068.72,128.736,,,
2068.28,128.818,,,
2067.95,128.899,,,
2068.01,128.979,,,
2067.73,129.063,,,
2067.35,129.144,,,
2067.35,129.226,,,
2067.14,129.307,,,
2067.05,129.388,,,
2066.69,129.47,,,
2066.38,129.551,,,
2066.46,129.632,,,
2066.07,129.716,,,
2066.1,129.798,,,
2066.08,129.879,,,
2065.76,129.959,,,
2065.65,130.041,,,
2065.37,130.122,,,
2065.03,130.203,,,
2065.03,130.285,,,
2064.88,130.368,,,
2064.95,130.45,,,
2064.4,130.531,,,
2064.34,130.613,,,
2064.18,130.694,,,
2064.18,130.775,,,
2063.9,130.856,,,
2063.61,130.94,,,
2063.46,131.021,,,
2063.28,131.102,,,
2062.78,131.184,,,
2062.93,131.265,,,
2062.93,131.346,,,
2062.7,131.428,,,
2062.22,131.509,,,
2062.07,131.593,,,
2061.96,131.674,,,
2061.71,131.755,,,
2061.71,131.836,,,
2061.53,131.917,,,
2061.34,131.998,,,
2061.16,132.079,,,
2060.72,132.161,,,
2060.69,132.242,,,
2060.09,132.326,,,
2060.12,132.407,,,
2060.01,132.488,,,
2060.01,132.569,,,
2059.71,132.651,,,
2059.52,132.731,,,
2059.16,132.812,,,
2059.16,132.894,,,
2058.89,132.977,,,
2058.74,133.059,,,
2058.61,133.14,,,
2058.27,133.222,,,
2058.2,133.303,,,
2058.2,133.384,,,
2057.87,133.466,,,
2057.68,133.547,,,
2057.6,133.63,,,
2057.15,133.711,,,
2057.04,133.793,,,
2056.98,133.874,,,
2056.98,133.955,,,
2056.68,134.036,,,
2056.41,134.118,,,
2056.07,134.199,,,
2056.06,134.283,,,
2055.83,134.364,,,
2055.83,134.446,,,
2055.63,134.526,,,
2055.28,134.607,,,
2055.09,134.689,,,
2054.94,134.77,,,
2054.65,134.851,,,
2054.25,134.935,,,
2054.25,135.016,,,
2054.51,135.098,,,
2053.92,135.179,,,
2053.65,135.26,,,
2053.48,135.342,,,
2053.58,135.422,,,
2053.58,135.503,,,
2053.23,135.587,,,
2053.33,135.668,,,
2053.13,135.75,,,
2053.04,135.831,,,
2052.89,135.912,,,
2052.89,135.994,,,
2052.87,136.075,,,
2052.57,136.156,,,
2052.36,136.24,,,
2052.03,136.322,,,
2051.78,136.402,,,
2051.69,136.483,,,
2051.69,136.565,,,
2051.34,136.646,,,
2051.54,136.727,,,
2051.15,136.809,,,
2050.82,136.892,,,
2050.67,136.974,,,
2050.67,137.055,,,
2050.62,137.137,,,
2050.09,137.218,,,
2049.98,137.298,,,
2049.57,137.38,,,
2049.75,137.461,,,
2049.31,137.545,,,
2049.31,137.626,,,
2049.09,137.708,,,
2048.83,137.789,,,
2048.77,137.87,,,
2048.56,137.952,,,
2048.32,138.033,,,
2048.32,138.114,,,
2048.13,138.198,,,
2048.17,138.278,,,
2047.96,138.36,,,
2047.45,138.441,,,
2047.6,138.523,,,
2047.6,138.604,,,
2047.5,138.685,,,
2047.59,138.766,,,
2046.91,138.848,,,
2046.95,138.927,,,
2046.6,139.008,,,
2046.6,139.088,,,
2046.7,139.17,,,
2046.34,139.251,,,
2046.27,139.332,,,
2046.08,139.414,,,
2045.97,139.495,,,
2045.65,139.579,,,
2045.65,139.66,,,
2045.41,139.742,,,
2045.2,139.823,,,
2045.25,139.904,,,
2045.02,139.985,,,
2044.83,140.066,,,
2044.83,140.147,,,
2044.88,140.231,,,
2044.52,140.313,,,
2044.52,140.394,,,
2044.15,140.475,,,
2043.81,140.557,,,
2043.74,140.638,,,
2043.74,140.719,,,
2043.47,140.801,,,
2043.23,140.883,,,
2043.42,140.965,,,
2043.17,141.046,,,
2042.7,141.127,,,
2042.7,141.208,,,
2042.82,141.29,,,
2042.58,141.371,,,
2042.26,141.452,,,
2042.29,141.536,,,
2041.85,141.617,,,
2041.85,141.699,,,
2041.77,141.779,,,
2041.52,141.86,,,
2041.27,141.942,,,
2041.41,142.023,,,
2041.25,142.104,,,
2040.98,142.188,,,
2040.98,142.269,,,
2040.63,142.351,,,
2040.54,142.432,,,
2040.64,142.513,,,
2040.21,142.595,,,
2040.11,142.675,,,
2040.11,142.756,,,
2039.58,142.84,,,
2039.53,142.921,,,
2039.59,143.003,,,
2039.22,143.084,,,
2038.93,143.165,,,
2038.76,143.246,,,
2038.76,143.327,,,
2038.73,143.409,,,
2038.38,143.493,,,
2038.16,143.574,,,
2038.05,143.654,,,
2037.86,143.736,,,
2037.86,143.817,,,
2037.71,143.898,,,
2037.58,143.98,,,
2037.25,144.061,,,
2037.35,144.142,,,
2037.25,144.226,,,
2037.25,144.307,,,
2036.81,144.389,,,
2036.47,144.47,,,
2036.21,144.551,,,
2036.16,144.632,,,
2036.34,144.713,,,
2035.9,144.797,,,
2035.9,144.879,,,
2035.6,144.96,,,
2035.43,145.041,,,
2035.39,145.123,,,
2034.86,145.204,,,
2034.9,145.285,,,
2034.9,145.367,,,
2034.89,145.451,,,
2034.92,145.531,,,
2034.86,145.612,,,
2034.67,145.694,,,
2034.6,145.775,,,
2034.37,145.856,,,
2034.37,145.938,,,
2034.3,146.019,,,
2034.3,146.1,,,
2033.97,146.184,,,
2034.14,146.265,,,
2033.79,146.347,,,
2033.79,146.427,,,
2033.86,146.508,,,
2034.06,146.59,,,
2033.96,146.671,,,
2034.01,146.752,,,
2033.87,146.836,,,
2033.92,146.917,,,
2033.89,146.999,,,
2033.76,147.08,,,
2033.78,147.161,,,
2033.77,147.243,,,
2033.78,147.323,,,
2033.74,147.404,,,
2033.74,147.488,,,
2033.92,147.569,,,
2033.77,147.651,,,
2033.79,147.732,,,
2033.51,147.813,,,
2033.89,147.894,,,
2033.89,147.976,,,
2033.53,148.057,,,
2033.63,148.141,,,
2033.7,148.221,,,
2033.47,148.302,,,
2033.64,148.384,,,
2033.76,148.465,,,
