Altitude [m],Time [s],,,
2049.45,0.666,,,
2049.31,0.75,,,
2049.31,0.829,,,
2049.31,0.908,,,
2049.48,0.987,,,
2049.23,1.064,,,
2049.12,1.143,,,
2049.26,1.222,,,
2049.38,1.301,,,
2049.38,1.382,,,
2049.41,1.461,,,
2049.39,1.54,,,
2049.32,1.618,,,
2049.31,1.697,,,
2049.31,1.775,,,
2049.1,1.854,,,
2049.24,1.933,,,
2049.37,2.014,,,
2049.31,2.093,,,
2049.31,2.171,,,
2049.22,2.25,,,
2049.4,2.329,,,
2049.23,2.407,,,
2049.22,2.486,,,
2049.49,2.565,,,
2049.49,2.646,,,
2049.44,2.724,,,
2049.32,2.803,,,
2049.27,2.882,,,
2049.42,2.961,,,
2049.42,3.04,,,
2049.35,3.118,,,
2049.51,3.196,,,
2049.17,3.278,,,
2049.14,3.356,,,
2049.14,3.435,,,
2049.75,0.67,,,
2049.68,0.748,,,
2049.52,0.827,,,
2049.52,0.906,,,
2049.52,0.985,,,
2049.25,1.063,,,
2049.27,1.144,,,
2049.17,1.223,,,
2049.34,1.302,,,
2049.34,1.381,,,
2049.29,1.459,,,
2049.45,1.538,,,
2049.32,1.616,,,
2049.14,1.695,,,
2049.14,1.776,,,
2049.22,1.855,,,
2049.64,1.934,,,
2049.45,2.013,,,
2049.58,2.091,,,
2049.58,2.169,,,
2049.5,2.248,,,
2049.62,2.327,,,
2049.65,2.408,,,
2049.16,2.487,,,
2049.57,2.566,,,
2049.57,2.643,,,
2049.42,2.722,,,
2049.6,2.801,,,
2049.73,2.88,,,
2049.82,2.959,,,
2049.82,3.038,,,
2049.74,3.119,,,
2049.57,3.197,,,
2049.71,3.275,,,
2049.68,3.354,,,
2049.68,3.433,,,
2049.59,3.512,,,
2049.65,3.591,,,
2049.93,3.67,,,
2049.81,3.75,,,
2049.53,3.829,,,
2049.53,3.907,,,
2049.74,3.986,,,
2049.82,4.065,,,
2049.62,4.144,,,
2049.5,4.222,,,
2049.5,4.3,,,
2049.52,4.382,,,
2049.57,4.46,,,
2049.54,4.539,,,
2049.7,4.618,,,
2049.7,4.697,,,
2049.5,4.775,,,
2049.64,4.854,,,
2049.56,4.932,,,
2049.38,5.011,,,
2049.56,5.093,,,
2049.56,5.171,,,
2049.43,5.25,,,
2049.6,5.328,,,
2049.81,5.407,,,
2049.55,5.485,,,
2049.55,5.564,,,
2049.87,5.643,,,
2049.5,5.724,,,
2049.72,5.803,,,
2049.65,5.881,,,
2049.65,5.96,,,
2049.63,6.038,,,
2049.6,6.117,,,
2049.51,6.196,,,
2049.49,6.275,,,
2049.6,6.355,,,
2049.6,6.434,,,
2049.6,6.513,,,
2049.65,6.591,,,
2049.19,6.67,,,
2049.16,6.749,,,
2049.16,6.828,,,
2049.59,6.906,,,
2049.35,6.987,,,
2049.5,7.066,,,
2049.63,7.145,,,
2049.63,7.224,,,
2049.62,7.302,,,
2049.49,7.38,,,
2049.53,7.459,,,
2049.26,7.538,,,
2049.46,7.616,,,
2049.46,7.698,,,
2049.56,7.776,,,
2049.6,7.855,,,
2049.44,7.933,,,
2049.55,8.012,,,
2049.55,8.091,,,
2049.68,8.169,,,
2049.67,8.248,,,
2049.39,8.33,,,
2049.41,8.408,,,
2049.41,8.486,,,
2049.27,8.565,,,
2049.36,8.644,,,
2049.34,8.722,,,
2049.25,8.801,,,
2049.29,8.88,,,
2049.29,8.958,,,
2049.44,9.039,,,
2049.19,9.118,,,
2049,9.197,,,
2049.06,9.276,,,
2049.06,9.354,,,
2049.25,9.433,,,
2049.16,9.511,,,
2049.23,9.59,,,
2049.25,9.671,,,
2049.25,9.75,,,
2048.91,9.829,,,
2049.3,9.907,,,
2049.13,9.986,,,
2049.06,10.064,,,
2049,10.143,,,
2049,10.222,,,
2049.09,10.303,,,
2048.89,10.382,,,
2049.1,10.461,,,
2049.28,10.54,,,
2049.28,10.618,,,
2049.42,10.697,,,
2049.59,10.776,,,
2049.51,10.855,,,
2049.73,10.936,,,
2049.73,11.015,,,
2049.57,11.094,,,
2049.35,11.171,,,
2049.47,11.25,,,
2049.36,11.329,,,
2049.36,11.408,,,
2049.36,11.486,,,
2049.33,11.568,,,
2049.54,11.646,,,
2049.34,11.724,,,
2049.68,11.803,,,
2049.68,11.882,,,
2049.4,11.961,,,
2049.5,12.039,,,
2049.19,12.118,,,
2049.33,12.196,,,
2049.33,12.277,,,
2049.36,12.356,,,
2049.41,12.435,,,
2049.08,12.514,,,
2049.63,12.592,,,
2049.43,12.67,,,
2049.43,12.749,,,
2049.22,12.828,,,
2049.48,12.909,,,
2049.73,12.988,,,
2049.85,13.067,,,
2049.85,13.146,,,
2049.76,13.224,,,
2049.61,13.302,,,
2049.66,13.381,,,
2049.86,13.46,,,
2049.86,13.541,,,
2049.62,13.62,,,
2049.7,13.699,,,
2049.55,13.777,,,
2049.7,13.856,,,
2049.45,13.934,,,
2049.45,14.013,,,
2049.62,14.092,,,
2049.45,14.171,,,
2049.8,14.252,,,
2049.48,14.33,,,
2049.48,14.408,,,
2049.57,14.487,,,
2049.52,14.566,,,
2049.43,14.645,,,
2049.68,14.723,,,
2049.68,14.801,,,
2049.43,14.883,,,
2049.66,14.962,,,
2049.62,15.04,,,
2049.37,15.119,,,
2049.62,15.198,,,
2049.62,15.277,,,
2049.53,15.355,,,
2049.5,15.434,,,
2049.4,15.515,,,
2049.48,15.593,,,
2049.48,15.672,,,
2049.36,15.751,,,
2049.4,15.83,,,
2049.53,15.908,,,
2049.51,15.986,,,
2049.51,16.065,,,
2049.7,16.144,,,
2049.63,16.225,,,
2049.56,16.304,,,
2049.36,16.382,,,
2049.1,16.46,,,
2049.1,16.539,,,
2049.37,16.618,,,
2049.42,16.697,,,
2049.46,16.776,,,
2049.31,16.857,,,
2049.31,16.935,,,
2049.36,17.013,,,
2049.31,17.092,,,
2049.08,17.171,,,
2049.33,17.25,,,
2049.33,17.329,,,
2049.2,17.406,,,
2049.5,17.488,,,
2049.13,17.567,,,
2049.35,17.645,,,
2049.54,17.724,,,
2049.54,17.803,,,
2049.4,17.882,,,
2049.31,17.959,,,
2049.42,18.038,,,
2049.55,18.12,,,
2049.55,18.198,,,
2049.62,18.277,,,
2049.35,18.356,,,
2049.2,18.435,,,
2049.45,18.513,,,
2049.45,18.591,,,
2049.45,18.67,,,
2049.33,18.749,,,
2049.29,18.838,,,
2049.47,18.919,,,
2049.38,19,,,
2049.38,19.081,,,
2049.27,19.163,,,
2049.45,19.244,,,
2049.27,19.324,,,
2049.51,19.405,,,
2049.4,19.489,,,
2049.45,19.57,,,
2049.45,19.651,,,
2049.57,19.732,,,
2049.39,19.814,,,
2049.36,19.895,,,
2049.45,19.976,,,
2049.45,20.057,,,
2049.45,20.137,,,
2049.24,20.221,,,
2049.47,20.302,,,
2049.05,20.383,,,
2049.26,20.464,,,
2049.3,20.545,,,
2049.3,20.626,,,
2049.23,20.707,,,
2049.2,20.788,,,
2049.07,20.872,,,
2049.26,20.953,,,
2049.21,21.033,,,
2049.21,21.114,,,
2049.5,21.196,,,
2049.35,21.277,,,
2049.41,21.358,,,
2049.41,21.439,,,
2049.12,21.523,,,
2049.12,21.604,,,
2049.37,21.685,,,
2049.21,21.766,,,
2049.48,21.848,,,
2049.13,21.928,,,
2049.39,22.009,,,
2049.39,22.09,,,
2049.3,22.171,,,
2049.55,22.255,,,
2049.28,22.336,,,
2049.62,22.417,,,
2049.58,22.498,,,
2049.58,22.58,,,
2049.48,22.661,,,
2049.59,22.742,,,
2049.56,22.822,,,
2049.25,22.905,,,
2049.62,22.987,,,
2049.64,23.068,,,
2049.64,23.149,,,
2049.42,23.23,,,
2049.37,23.311,,,
2049.58,23.393,,,
2049.45,23.474,,,
2049.57,23.555,,,
2049.57,23.639,,,
2049.36,23.719,,,
2049.37,23.8,,,
2049.3,23.881,,,
2049.37,23.962,,,
2049.43,24.043,,,
2049.43,24.125,,,
2049.46,24.206,,,
2049.57,24.289,,,
2049.23,24.37,,,
2049.36,24.451,,,
2049.32,24.532,,,
2049.32,24.613,,,
2049.11,24.694,,,
2049.31,24.775,,,
2049.19,24.856,,,
2049.38,24.94,,,
2049.35,25.021,,,
2049.35,25.102,,,
2049.61,25.184,,,
2049.36,25.265,,,
2049.43,25.346,,,
2049.52,25.426,,,
2049.47,25.507,,,
2049.47,25.588,,,
2049.27,25.672,,,
2049.35,25.753,,,
2049.57,25.835,,,
2049.29,25.916,,,
2049.43,25.997,,,
2049.43,26.078,,,
2049.7,26.159,,,
2049.63,26.24,,,
2049.67,26.323,,,
2049.63,26.404,,,
2049.46,26.485,,,
2049.83,26.567,,,
2049.83,26.648,,,
2050.01,26.729,,,
2049.67,26.81,,,
2049.55,26.891,,,
2049.62,26.975,,,
2049.73,27.056,,,
2049.73,27.137,,,
2049.62,27.217,,,
2049.8,27.299,,,
2049.8,27.38,,,
2049.8,27.461,,,
2049.94,27.542,,,
2049.94,27.623,,,
2049.69,27.707,,,
2050.17,27.788,,,
2050.06,27.869,,,
2049.92,27.95,,,
2049.84,28.032,,,
2049.84,28.112,,,
2049.86,28.193,,,
2049.81,28.274,,,
2049.88,28.358,,,
2050.02,28.439,,,
2050.04,28.52,,,
2050.04,28.601,,,
2050,28.683,,,
2050.15,28.764,,,
2049.77,28.845,,,
2049.88,28.925,,,
2050.08,29.006,,,
2050.08,29.09,,,
2049.83,29.171,,,
2049.91,29.252,,,
2050.05,29.333,,,
2049.87,29.414,,,
2049.78,29.496,,,
2049.92,29.577,,,
2049.96,29.658,,,
2049.87,29.742,,,
2050.12,29.822,,,
2050.19,29.903,,,
2050.02,29.984,,,
2049.93,30.066,,,
2049.93,30.147,,,
2049.78,30.228,,,
2049.87,30.309,,,
2049.94,30.393,,,
2049.94,30.474,,,
2049.86,30.555,,,
2049.86,30.636,,,
2050.27,30.716,,,
2050.17,30.797,,,
2050.12,30.879,,,
2050.11,30.96,,,
2050.13,31.041,,,
2050.13,31.125,,,
2050.13,31.206,,,
2050.1,31.287,,,
2050.11,31.368,,,
2049.98,31.449,,,
2049.89,31.529,,,
2049.89,31.61,,,
2049.69,31.691,,,
2049.89,31.775,,,
2049.73,31.856,,,
2049.96,31.938,,,
2049.85,32.019,,,
2049.85,32.1,,,
2049.66,32.181,,,
2050.06,32.262,,,
2049.91,32.344,,,
2049.96,32.424,,,
2049.9,32.507,,,
2049.9,32.589,,,
2049.87,32.67,,,
2050.01,32.751,,,
2049.78,32.832,,,
2049.78,32.913,,,
2049.87,32.995,,,
2049.94,33.076,,,
2049.94,33.159,,,
2049.96,33.241,,,
2049.79,33.321,,,
2049.99,33.402,,,
2049.92,33.483,,,
2049.98,33.564,,,
2049.98,33.645,,,
2050.26,33.727,,,
2050.06,33.81,,,
2050,33.891,,,
2049.84,33.972,,,
2049.77,34.054,,,
2049.77,34.135,,,
2049.89,34.215,,,
2050.01,34.296,,,
2050.06,34.377,,,
2050.09,34.458,,,
2050.38,34.542,,,
2050.38,34.623,,,
2050.1,34.704,,,
2050.27,34.785,,,
2049.98,34.867,,,
2050.32,34.948,,,
2050.18,35.028,,,
2050.18,35.109,,,
2050.27,35.193,,,
2049.84,35.274,,,
2050.07,35.355,,,
2049.85,35.436,,,
2050.1,35.518,,,
2050.1,35.599,,,
2050.19,35.68,,,
2050.3,35.761,,,
2050.42,35.842,,,
2050.35,35.926,,,
2050.31,36.006,,,
2050.12,36.087,,,
2050.12,36.169,,,
2050.08,36.25,,,
2050.23,36.331,,,
2050.18,36.412,,,
2050.09,36.493,,,
2049.86,36.577,,,
2049.86,36.658,,,
2049.8,36.739,,,
2050.18,36.82,,,
2049.8,36.901,,,
2049.71,36.982,,,
2049.76,37.063,,,
2049.76,37.145,,,
2049.7,37.228,,,
2049.8,37.309,,,
2049.78,37.391,,,
2049.57,37.472,,,
2049.74,37.553,,,
2049.74,37.635,,,
2049.63,37.715,,,
2049.4,37.796,,,
2049.36,37.88,,,
2049.34,37.961,,,
2049.53,38.043,,,
2049.53,38.124,,,
2049.26,38.205,,,
2049.06,38.286,,,
2049.33,38.368,,,
2048.93,38.449,,,
2048.88,38.533,,,
2048.97,38.614,,,
2048.93,38.695,,,
2048.9,38.776,,,
2048.87,38.857,,,
2049.19,38.938,,,
2049,39.02,,,
2048.94,39.101,,,
2048.94,39.185,,,
2048.96,39.266,,,
2048.97,39.348,,,
2048.78,39.429,,,
2049.04,39.51,,,
2049.11,39.59,,,
2049.11,39.672,,,
2048.85,39.753,,,
2048.99,39.837,,,
2049.01,39.918,,,
2048.99,39.999,,,
2049.05,40.081,,,
2049.05,40.162,,,
2048.99,40.243,,,
2048.92,40.324,,,
2049.12,40.404,,,
2049.06,40.497,,,
2048.91,40.578,,,
2049.1,40.658,,,
2049.1,40.739,,,
2048.89,40.821,,,
2049.01,40.902,,,
2048.96,40.983,,,
2048.94,41.064,,,
2049.32,41.148,,,
2049.32,41.229,,,
2049.09,41.31,,,
2048.98,41.392,,,
2048.77,41.473,,,
2049,41.553,,,
2049.04,41.634,,,
2049.04,41.715,,,
2049.24,41.797,,,
2049.06,41.88,,,
2049.09,41.962,,,
2049.35,42.043,,,
2049.12,42.124,,,
2049.12,42.205,,,
2049.08,42.287,,,
2049.03,42.368,,,
2048.87,42.448,,,
2049.24,42.532,,,
2049.01,42.613,,,
2048.91,42.695,,,
2048.88,42.776,,,
2048.91,42.857,,,
2048.97,42.938,,,
2049.06,43.02,,,
2048.72,43.101,,,
2048.9,43.185,,,
2048.9,43.266,,,
2048.74,43.346,,,
2048.83,43.436,,,
2048.84,43.517,,,
2048.9,43.598,,,
2049.06,43.679,,,
2049.06,43.76,,,
2048.79,43.844,,,
2048.71,43.925,,,
2048.65,44.007,,,
2048.68,44.088,,,
2048.78,44.169,,,
2048.66,44.25,,,
2048.66,44.332,,,
2048.89,44.412,,,
2048.69,44.496,,,
2048.91,44.577,,,
2048.85,44.658,,,
2048.77,44.739,,,
2048.77,44.821,,,
2048.92,44.902,,,
2048.94,44.983,,,
2049.04,45.064,,,
2049.01,45.148,,,
2048.87,45.229,,,
2048.87,45.31,,,
2048.69,45.391,,,
2048.81,45.472,,,
2049.01,45.553,,,
2048.85,45.635,,,
2048.87,45.716,,,
2048.87,45.8,,,
2049.1,45.881,,,
2048.55,45.962,,,
2048.84,46.043,,,
2048.62,46.125,,,
2048.62,46.205,,,
2048.62,46.286,,,
2048.89,46.367,,,
2049,46.451,,,
2049,46.532,,,
2048.85,46.614,,,
2049.31,46.695,,,
2049.03,46.776,,,
2048.99,46.857,,,
2049.31,46.939,,,
2048.94,47.02,,,
2048.81,47.104,,,
2048.88,47.184,,,
2048.99,47.265,,,
2048.99,47.346,,,
2049.08,47.427,,,
2048.82,47.509,,,
2049.01,47.59,,,
2048.75,47.671,,,
2048.75,47.755,,,
2048.75,47.836,,,
2048.81,47.917,,,
2048.85,47.998,,,
2049,48.079,,,
2048.78,48.16,,,
2048.79,48.241,,,
2048.79,48.323,,,
2048.86,48.406,,,
2049.04,48.488,,,
2049.01,48.569,,,
2049.08,48.65,,,
2049.11,48.731,,,
2049.11,48.813,,,
2048.77,48.893,,,
2048.91,48.974,,,
2048.68,49.058,,,
2048.89,49.139,,,
2048.82,49.22,,,
2048.82,49.302,,,
2049.23,49.383,,,
2048.96,49.464,,,
2048.98,49.545,,,
2049.07,49.627,,,
2048.94,49.71,,,
2048.86,49.792,,,
2048.86,49.872,,,
2048.9,49.953,,,
2049.18,50.034,,,
2048.99,50.116,,,
2048.62,50.197,,,
2048.76,50.278,,,
2048.76,50.362,,,
2048.62,50.443,,,
2048.73,50.524,,,
2048.77,50.606,,,
2048.82,50.686,,,
2048.61,50.767,,,
2048.61,50.848,,,
2048.61,50.93,,,
2048.98,51.013,,,
2048.65,51.095,,,
2048.83,51.176,,,
2048.72,51.257,,,
2048.72,51.338,,,
2048.85,51.42,,,
2048.67,51.501,,,
2048.57,51.581,,,
2048.79,51.665,,,
2048.82,51.746,,,
2048.82,51.827,,,
2048.85,51.909,,,
2048.67,51.99,,,
2048.69,52.071,,,
2048.75,52.152,,,
2048.9,52.234,,,
2048.68,52.317,,,
2048.68,52.399,,,
2048.67,52.48,,,
2048.65,52.56,,,
2048.58,52.641,,,
2048.66,52.723,,,
2048.5,52.804,,,
2048.5,52.885,,,
2048.83,52.969,,,
2048.8,53.05,,,
2048.75,53.131,,,
2048.61,53.213,,,
2048.75,53.294,,,
2048.75,53.374,,,
2048.84,53.455,,,
2048.92,53.537,,,
2048.83,53.62,,,
2048.9,53.702,,,
2048.97,53.783,,,
2048.97,53.864,,,
2049.04,53.946,,,
2048.95,54.027,,,
2048.85,54.108,,,
2048.84,54.189,,,
2048.75,54.273,,,
2048.75,54.353,,,
2048.57,54.435,,,
2048.82,54.516,,,
2048.98,54.597,,,
2048.98,54.678,,,
2048.95,54.76,,,
2048.95,54.841,,,
2048.95,54.925,,,
2049.04,55.006,,,
2049.16,55.087,,,
2049.01,55.168,,,
2049.08,55.249,,,
2049.01,55.33,,,
2049.01,55.411,,,
2048.85,55.492,,,
2048.76,55.576,,,
2048.57,55.657,,,
2048.78,55.739,,,
2048.88,55.82,,,
2048.88,55.901,,,
2048.89,55.982,,,
2048.82,56.064,,,
2048.82,56.144,,,
2048.63,56.228,,,
2048.5,56.309,,,
2048.5,56.39,,,
2048.78,56.472,,,
2048.77,56.553,,,
2048.92,56.634,,,
2048.62,56.715,,,
2048.59,56.797,,,
2048.59,56.88,,,
2048.58,56.962,,,
2048.54,57.042,,,
2048.59,57.123,,,
2048.65,57.204,,,
2048.83,57.286,,,
2048.83,57.367,,,
2048.64,57.448,,,
2048.48,57.532,,,
2048.57,57.613,,,
2048.75,57.694,,,
2048.61,57.776,,,
2048.7,57.857,,,
2048.7,57.937,,,
2048.54,58.018,,,
2048.68,58.1,,,
2048.8,58.183,,,
2048.82,58.265,,,
2048.8,58.346,,,
2048.8,58.427,,,
2048.98,58.508,,,
2049.23,58.589,,,
2049.04,58.671,,,
2049.06,58.752,,,
2048.95,58.835,,,
2048.95,58.916,,,
2049.45,58.997,,,
2049.57,59.079,,,
2049.96,59.16,,,
2049.74,59.241,,,
2049.57,59.322,,,
2049.57,59.403,,,
2049.89,59.487,,,
2049.86,59.568,,,
2050.13,59.649,,,
2050.13,59.73,,,
2050.11,59.811,,,
2050.11,59.892,,,
2050.08,59.973,,,
2049.83,60.055,,,
2049.83,60.136,,,
2050.1,60.22,,,
2050.44,60.301,,,
2050.44,60.382,,,
2050.36,60.464,,,
2050.41,60.545,,,
2050.27,60.625,,,
2050.09,60.706,,,
2050.2,60.787,,,
2050.52,60.871,,,
2050.52,60.952,,,
2050.45,61.034,,,
2050.43,61.115,,,
2050.4,61.196,,,
2050.49,61.277,,,
2050.13,61.359,,,
2050.13,61.44,,,
2050.36,61.531,,,
2050.49,61.612,,,
2050.18,61.693,,,
2050.25,61.774,,,
2050.13,61.855,,,
2050.13,61.936,,,
2050.06,62.018,,,
2050.35,62.099,,,
2049.92,62.183,,,
2050.38,62.264,,,
2050.34,62.345,,,
2050.26,62.427,,,
2050.26,62.508,,,
2050.01,62.588,,,
2050.29,62.669,,,
2050.36,62.75,,,
2050.58,62.834,,,
2050.35,62.915,,,
2050.35,62.997,,,
2050.19,63.078,,,
2050.46,63.159,,,
2050.02,63.24,,,
2050.3,63.322,,,
2050.61,63.403,,,
2050.61,63.485,,,
2050.38,63.567,,,
2050.03,63.648,,,
2050.17,63.729,,,
2050.26,63.811,,,
2050.35,63.892,,,
2050.35,63.973,,,
2050.21,64.054,,,
2050.56,64.138,,,
2050.15,64.219,,,
2050.24,64.301,,,
2050.37,64.381,,,
2050.37,64.462,,,
2050.43,64.544,,,
2050.5,64.625,,,
2050.46,64.706,,,
2050.27,64.79,,,
2050.13,64.871,,,
2050.45,64.953,,,
2050.45,65.034,,,
2050.53,65.115,,,
2050.47,65.196,,,
2050.3,65.277,,,
2050.29,65.358,,,
2050.39,65.442,,,
2050.39,65.523,,,
2050.34,65.604,,,
2050.22,65.686,,,
2050.25,65.767,,,
2050.39,65.848,,,
2050.18,65.93,,,
2050.18,66.011,,,
2050.38,66.094,,,
2050.18,66.176,,,
2050.36,66.256,,,
2050.21,66.337,,,
2050.31,66.418,,,
2050.31,66.5,,,
2050.44,66.581,,,
2050.18,66.662,,,
2050.28,66.744,,,
2050.27,66.827,,,
2050.35,66.909,,,
2050.35,66.99,,,
2050.06,67.07,,,
2050.33,67.151,,,
2050.09,67.233,,,
2050.2,67.314,,,
2050.36,67.395,,,
2050.38,67.479,,,
2050.28,67.56,,,
2050.19,67.642,,,
2050.46,67.723,,,
2050.23,67.804,,,
2050.71,67.886,,,
2050.27,67.966,,,
2050.27,68.047,,,
2050.3,68.131,,,
2050.46,68.212,,,
2050.32,68.294,,,
2050.16,68.375,,,
2050.36,68.456,,,
2050.36,68.537,,,
2050.24,68.619,,,
2050.15,68.7,,,
2050.25,68.784,,,
2050.16,68.865,,,
2050.36,68.945,,,
2050.36,69.027,,,
2050.66,69.108,,,
2050.29,69.189,,,
2050.24,69.271,,,
2050.22,69.352,,,
2050.24,69.436,,,
2050.24,69.517,,,
2050.28,69.598,,,
2050.28,69.68,,,
2050.33,69.761,,,
2050.44,69.841,,,
2050.45,69.923,,,
2050.45,70.004,,,
2050.36,70.088,,,
2050.36,70.169,,,
2050.31,70.25,,,
2050.35,70.331,,,
2050.31,70.413,,,
2050.31,70.494,,,
2050.31,70.575,,,
2050.19,70.656,,,
2050.31,70.739,,,
2050.26,70.82,,,
2050.36,70.902,,,
2050.29,70.983,,,
2050.29,71.064,,,
2050.42,71.145,,,
2050.46,71.227,,,
2050.3,71.308,,,
2050.47,71.392,,,
2050.25,71.473,,,
2050.25,71.554,,,
2050.26,71.634,,,
2050.31,71.716,,,
2050.16,71.797,,,
2050.03,71.878,,,
2050.12,71.959,,,
2050.12,72.043,,,
2050.1,72.124,,,
2050.14,72.206,,,
2050.28,72.287,,,
2050.3,72.368,,,
2050.46,72.449,,,
2050.46,72.529,,,
2050.32,72.611,,,
2050.03,72.692,,,
2050.29,72.776,,,
2050.25,72.857,,,
2050.22,72.938,,,
2050.22,73.019,,,
2050.05,73.101,,,
2050.07,73.182,,,
2050.27,73.263,,,
2050.15,73.344,,,
2050.15,73.427,,,
2049.88,73.509,,,
2049.88,73.59,,,
2050.1,73.671,,,
2049.99,73.752,,,
2050.08,73.834,,,
2050.19,73.915,,,
2050.15,73.996,,,
2050.15,74.08,,,
2049.83,74.161,,,
2050.12,74.242,,,
2050.03,74.323,,,
2049.96,74.404,,,
2050.19,74.485,,,
2050.19,74.567,,,
2049.96,74.648,,,
2049.92,74.732,,,
2049.87,74.813,,,
2049.42,74.895,,,
2049.51,74.976,,,
2049.51,75.057,,,
2049.39,75.139,,,
2049.19,75.219,,,
2049.18,75.3,,,
2049.02,75.384,,,
2049.14,75.465,,,
2049.14,75.546,,,
2048.84,75.628,,,
2049.2,75.709,,,
2049.03,75.79,,,
2049.03,75.872,,,
2048.9,75.953,,,
2049.08,76.037,,,
2049.08,76.118,,,
2049.24,76.198,,,
2049.28,76.28,,,
2049.38,76.361,,,
2049.44,76.442,,,
2049.34,76.524,,,
2049.34,76.605,,,
2049.31,76.689,,,
2049.59,76.77,,,
2049.43,76.851,,,
2049.37,76.933,,,
2049.48,77.014,,,
2049.48,77.094,,,
2049.4,77.175,,,
2049.54,77.257,,,
2049.6,77.34,,,
2049.62,77.422,,,
2049.65,77.503,,,
2049.65,77.584,,,
2049.85,77.665,,,
2049.55,77.747,,,
2049.83,77.828,,,
2049.61,77.908,,,
2049.64,77.989,,,
2049.64,78.073,,,
2049.82,78.155,,,
2049.57,78.236,,,
2049.72,78.317,,,
2049.68,78.398,,,
2049.6,78.48,,,
2049.6,78.561,,,
2049.71,78.642,,,
2049.67,78.726,,,
2049.58,78.807,,,
2049.74,78.887,,,
2049.68,78.969,,,
2049.46,79.05,,,
2049.46,79.131,,,
2049.62,79.213,,,
2049.8,79.294,,,
2049.71,79.378,,,
2049.38,79.459,,,
2049.77,79.54,,,
2049.77,79.622,,,
2049.77,79.703,,,
2049.88,79.783,,,
2049.52,79.864,,,
2049.69,79.946,,,
2049.47,80.029,,,
2049.47,80.111,,,
2049.39,80.192,,,
2049.58,80.273,,,
2049.56,80.354,,,
2049.69,80.436,,,
2049.6,80.517,,,
2049.6,80.598,,,
2049.66,80.681,,,
2049.54,80.762,,,
2049.38,80.843,,,
2049.66,80.925,,,
2049.36,81.006,,,
2049.36,81.087,,,
2049.5,81.168,,,
2049.71,81.25,,,
2049.71,81.333,,,
2049.54,81.415,,,
2049.58,81.496,,,
2049.7,81.576,,,
2049.7,81.657,,,
2049.53,81.739,,,
2049.62,81.82,,,
2049.74,81.901,,,
2049.65,81.985,,,
2049.8,82.066,,,
2049.8,82.147,,,
2049.71,82.229,,,
2049.57,82.31,,,
2049.61,82.391,,,
2049.75,82.471,,,
2049.8,82.552,,,
2049.8,82.633,,,
2049.88,82.725,,,
2049.68,82.806,,,
2049.73,82.887,,,
2050.02,82.968,,,
2049.92,83.05,,,
2050.04,83.131,,,
2050.04,83.212,,,
2049.99,83.294,,,
2049.97,83.377,,,
2049.81,83.459,,,
2050,83.539,,,
2049.92,83.62,,,
2049.92,83.701,,,
2050.08,83.783,,,
2050.09,83.864,,,
2050.11,83.945,,,
2049.74,84.029,,,
2049.7,84.11,,,
2049.7,84.191,,,
2049.86,84.272,,,
2049.92,84.354,,,
2049.86,84.434,,,
2049.79,84.515,,,
2049.96,84.596,,,
2049.96,84.68,,,
2050.02,84.761,,,
2050.39,84.843,,,
2049.81,84.924,,,
2050.07,85.005,,,
2050.09,85.086,,,
2050.09,85.168,,,
2049.88,85.249,,,
2050.25,85.332,,,
2050.04,85.413,,,
2050.01,85.494,,,
2050.29,85.575,,,
2050.29,85.657,,,
2050.1,85.738,,,
2049.92,85.819,,,
2050.05,85.9,,,
2049.96,85.982,,,
2049.94,86.065,,,
2050.05,86.147,,,
2050.05,86.227,,,
2050,86.308,,,
2049.64,86.389,,,
2049.68,86.471,,,
2049.54,86.552,,,
2049.77,86.633,,,
2049.77,86.717,,,
2049.87,86.798,,,
2049.79,86.88,,,
2049.81,86.961,,,
2049.64,87.042,,,
2049.44,87.123,,,
2049.44,87.204,,,
2049.69,87.285,,,
2049.38,87.369,,,
2049.49,87.45,,,
2049.42,87.532,,,
2049.16,87.613,,,
2049.16,87.694,,,
2049.19,87.775,,,
2049.1,87.857,,,
2049.12,87.938,,,
2049.28,88.022,,,
2049.31,88.102,,,
2049.31,88.184,,,
2049.2,88.265,,,
2049.29,88.346,,,
2049.5,88.428,,,
2049.13,88.509,,,
2049.22,88.59,,,
2049.26,88.674,,,
2049.26,88.755,,,
2049.22,88.837,,,
2049.35,88.918,,,
2049.4,88.998,,,
2049.39,89.079,,,
2049.69,89.161,,,
2049.69,89.242,,,
2049.79,89.326,,,
2049.66,89.407,,,
2049.68,89.488,,,
2049.49,89.569,,,
2049.49,89.651,,,
2049.49,89.732,,,
2049.67,89.812,,,
2049.47,89.894,,,
2049.46,89.977,,,
2049.59,90.058,,,
2049.45,90.14,,,
2049.45,90.221,,,
2049.37,90.302,,,
2049.5,90.384,,,
2049.5,90.465,,,
2049.27,90.546,,,
2049.52,90.63,,,
2049.52,90.711,,,
2049.83,90.792,,,
2049.62,90.873,,,
2049.38,90.954,,,
2049.51,91.035,,,
2049.76,91.117,,,
2049.76,91.198,,,
2049.51,91.282,,,
2049.69,91.363,,,
2049.7,91.445,,,
2049.52,91.526,,,
2049.5,91.607,,,
2049.43,91.687,,,
2049.43,91.769,,,
2049.26,91.85,,,
2049.31,91.934,,,
2049.03,92.015,,,
2049.16,92.097,,,
2049.32,92.178,,,
